pnr,train_number,train_name,train_type,priority,origin_code,origin_name,dest_code,dest_name,route_len_stations,route_station_codes,route_block_ids,route_block_distances_km,total_distance_km,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,dep_delay_min,arr_delay_min,current_location,distance_remaining_km,estimated_avg_speed_kmph,occupied_blocks,origin_platforms,dest_platforms,origin_tracks,dest_tracks,origin_electrified,dest_electrified,loco_type,max_permissible_speed_kmph,headway_min,rake_id,crew_id,maintenance_due,reservation_load_pct,coach_composition,estimated_total_seats,status,canceled,generated_timestamp
3563357010,44117,Rajdhani Express 44117,Rajdhani Express,4,PRYJ,Prayagraj,CNB,Kanpur Central,12,PRYJ|PURI|GHY|HWH|MAS|BPL|HYB|MDU|ASR|CNB|MFP|CNB,PRYJ_PURI_6348;PURI_GHY_8620;GHY_HWH_3367;HWH_MAS_3898;MAS_BPL_7720;BPL_HYB_4891;HYB_MDU_2267;MDU_ASR_2425;ASR_CNB_2808;CNB_MFP_2249;MFP_CNB_698,215;211;277;212;210;170;266;261;248;188;273,2531,2025-09-30 14:39,2025-10-01 16:02,2025-09-30 14:55,2025-10-01 16:23,16,21,between_ASR_CNB_2808,1437,101,BPL_HYB_4891|HWH_MAS_3898|PURI_GHY_8620,3,8,4,6,True,False,Electric,133,10,RAKE_7892,CRW_34916,False,11.9,"{'2A': 6, '3A': 10}",624,Upcoming,False,2025-09-09 18:05:31
3385922812,39977,Vande Bharat Express 39977,Vande Bharat Express,3,BBS,Bhubaneswar,CBE,Coimbatore,10,BBS|JP|NGP|CBE|MDU|PRYJ|NZM|KYN|LKO|CBE,BBS_JP_9284;JP_NGP_4291;NGP_CBE_3977;CBE_MDU_1224;MDU_PRYJ_6448;PRYJ_NZM_5963;NZM_KYN_8609;KYN_LKO_8291;LKO_CBE_4913,251;91;173;55;204;169;132;280;119,1474,2025-09-30 06:26,2025-10-01 00:14,2025-09-30 06:52,2025-10-01 01:20,26,66,between_MDU_PRYJ_6448,442,108,BBS_JP_9284|PRYJ_NZM_5963,6,9,3,2,False,False,Electric,125,8,RAKE_5825,CRW_62590,False,60.4,"{'2A': 6, '3A': 10}",786,Running,False,2025-09-13 18:05:31
0597098511,58810,Passenger 58810,Passenger,2,MFP,Mangalore,BCT,Mumbai CSMT,8,MFP|HYB|SUR|BBS|BPL|LKO|MDU|BCT,MFP_HYB_2515;HYB_SUR_5893;SUR_BBS_7284;BBS_BPL_5915;BPL_LKO_6954;LKO_MDU_430;MDU_BCT_716,208;167;201;211;89;70;213,1159,2025-09-30 18:05,2025-10-01 06:53,2025-09-30 18:19,2025-10-01 07:23,14,30,between_HYB_SUR_5893,74,126,MFP_HYB_2515|HYB_SUR_5893|MDU_BCT_716|BPL_LKO_6954,2,8,8,5,False,True,Diesel,141,4,RAKE_6229,CRW_13311,True,86.8,"{'CC': 10, 'EC': 2}",786,Running,False,2025-09-10 18:05:31
4361745940,78513,Tejas Express 78513,Tejas Express,2,VSKP,Visakhapatnam,NGP,Nagpur,11,VSKP|CNB|BCT|CBE|BPL|HWH|NDLS|NGP|KYN|GHY|NGP,VSKP_CNB_5662;CNB_BCT_2992;BCT_CBE_5244;CBE_BPL_2020;BPL_HWH_4992;HWH_NDLS_4410;NDLS_NGP_5836;NGP_KYN_440;KYN_GHY_9455;GHY_NGP_4044,281;114;89;285;73;210;178;183;52;157,1622,2025-09-30 14:25,2025-10-01 13:51,2025-09-30 14:22,2025-10-01 14:14,-3,23,BCT,953,80,CNB_BCT_2992|CBE_BPL_2020|NGP_KYN_440|VSKP_CNB_5662,6,3,5,3,True,False,Diesel,149,3,RAKE_4309,CRW_75710,True,92.9,"{'CC': 8, 'EC': 1}",624,Upcoming,True,2025-09-10 18:05:31
8361050822,53779,Vande Bharat Express 53779,Vande Bharat Express,1,BBS,Bhubaneswar,BCT,Mumbai CSMT,8,BBS|VSKP|HWH|KYN|SUR|CBE|PRYJ|BCT,BBS_VSKP_2127;VSKP_HWH_393;HWH_KYN_582;KYN_SUR_9038;SUR_CBE_9140;CBE_PRYJ_3324;PRYJ_BCT_2325,108;224;100;76;236;174;100,1018,2025-09-30 01:14,2025-09-30 12:16,2025-09-30 01:10,2025-09-30 12:22,-4,6,between_KYN_SUR_9038,565,114,HWH_KYN_582,3,1,6,6,True,False,Diesel,113,5,RAKE_7455,CRW_73349,False,71.1,"{'CC': 8, 'EC': 1}",1008,Completed,False,2025-09-11 18:05:31
6598204866,74321,Goods 74321,Goods,3,BPL,Bhopal Junction,PRYJ,Prayagraj,8,BPL|BCT|LKO|CBE|ASR|MFP|NGP|PRYJ,BPL_BCT_3338;BCT_LKO_1546;LKO_CBE_8726;CBE_ASR_5768;ASR_MFP_949;MFP_NGP_1854;NGP_PRYJ_6862,240;81;286;227;142;260;145,1381,2025-09-30 23:27,2025-10-02 00:15,2025-09-30 23:40,2025-10-02 00:44,13,29,between_BPL_BCT_3338,1234,129,CBE_ASR_5768|BPL_BCT_3338|BCT_LKO_1546,6,1,5,6,True,True,Diesel,98,3,RAKE_5538,CRW_37841,False,85.6,"{'2A': 6, '3A': 10}",1224,Completed,False,2025-09-11 18:05:31
1068676587,90319,Goods 90319,Goods,5,CNB,Kanpur Central,JP,Jaipur,9,CNB|KYN|MAS|HWH|MDU|JP|NZM|BBS|JP,CNB_KYN_2008;KYN_MAS_1760;MAS_HWH_4739;HWH_MDU_9931;MDU_JP_2414;JP_NZM_7396;NZM_BBS_8691;BBS_JP_6625,58;143;121;222;175;107;82;157,1065,2025-09-30 10:13,2025-09-30 21:53,2025-09-30 10:38,2025-09-30 22:51,25,58,MAS,58,73,JP_NZM_7396|HWH_MDU_9931|BBS_JP_6625,10,1,5,2,False,False,Diesel,122,3,RAKE_8655,CRW_15484,False,35.6,"{'CC': 8, 'EC': 1}",786,Running,False,2025-09-13 18:05:31
7855944532,50511,Vande Bharat Express 50511,Vande Bharat Express,1,HYB,Hyderabad,BPL,Bhopal Junction,9,HYB|ASR|CNB|MFP|NZM|BPL|JP|LKO|BPL,HYB_ASR_820;ASR_CNB_4653;CNB_MFP_3619;MFP_NZM_4621;NZM_BPL_4830;BPL_JP_7356;JP_LKO_7671;LKO_BPL_9119,144;55;197;241;285;138;172;81,1313,2025-09-30 00:43,2025-10-01 00:36,2025-09-30 01:08,2025-10-01 01:20,25,44,between_CNB_MFP_3619,1239,92,LKO_BPL_9119|NZM_BPL_4830|BPL_JP_7356|CNB_MFP_3619,9,8,4,3,False,True,Electric,125,7,RAKE_2271,CRW_81544,False,8.2,"{'SL': 8, '2S': 6}",1392,Completed,False,2025-09-09 18:05:31
8815971858,45493,Rajdhani Express 45493,Rajdhani Express,4,PURI,Puri,MAS,Chennai Central,12,PURI|HWH|MFP|CNB|BPL|MAS|ASR|VSKP|JP|BCT|SUR|MAS,PURI_HWH_6340;HWH_MFP_6629;MFP_CNB_7460;CNB_BPL_9888;BPL_MAS_8019;MAS_ASR_178;ASR_VSKP_3482;VSKP_JP_2097;JP_BCT_490;BCT_SUR_6241;SUR_MAS_1686,257;70;296;246;74;125;130;105;112;185;99,1699,2025-09-30 01:18,2025-09-30 19:59,2025-09-30 01:24,2025-09-30 20:37,6,38,MAS,210,95,JP_BCT_490|SUR_MAS_1686|CNB_BPL_9888|BCT_SUR_6241,8,1,5,3,True,False,Electric,142,6,RAKE_2364,CRW_67501,True,73.7,"{'CC': 8, 'EC': 1}",1296,Upcoming,False,2025-09-11 18:05:31
0423459555,72547,Shatabdi Express 72547,Shatabdi Express,5,TVC,Trivandrum Central,ASR,Amritsar,9,TVC|PRYJ|JP|ASR|KYN|MDU|CBE|MAS|ASR,TVC_PRYJ_1323;PRYJ_JP_8271;JP_ASR_9489;ASR_KYN_2585;KYN_MDU_6887;MDU_CBE_2754;CBE_MAS_6077;MAS_ASR_703,274;181;276;294;261;101;104;53,1544,2025-09-30 14:57,2025-10-01 16:44,2025-09-30 14:53,2025-10-01 16:56,-4,12,between_TVC_PRYJ_1323,165,99,ASR_KYN_2585|PRYJ_JP_8271|KYN_MDU_6887|TVC_PRYJ_1323,7,7,5,2,False,True,Electric,96,3,RAKE_9216,CRW_44026,False,7.3,"{'3A': 6, 'SL': 12}",1008,At Station,False,2025-09-09 18:05:31
4324270270,89224,Freight 89224,Freight,5,BPL,Bhopal Junction,SBC,Bengaluru,10,BPL|ASR|CNB|GHY|MAS|VSKP|LKO|HYB|KYN|SBC,BPL_ASR_5164;ASR_CNB_7839;CNB_GHY_2973;GHY_MAS_2592;MAS_VSKP_3579;VSKP_LKO_7927;LKO_HYB_7675;HYB_KYN_6889;KYN_SBC_8162,164;88;126;275;210;198;218;98;241,1618,2025-09-30 07:02,2025-10-01 13:16,2025-09-30 07:07,2025-10-01 13:14,5,-2,BPL,1051,71,LKO_HYB_7675,9,5,6,6,False,True,Diesel,114,10,RAKE_1305,CRW_75978,True,58.5,"{'2A': 6, '3A': 10}",1008,Cancelled,False,2025-09-10 18:05:31
1705329466,52604,Superfast Express 52604,Superfast Express,4,BBS,Bhubaneswar,TVC,Trivandrum Central,5,BBS|HWH|MFP|BPL|TVC,BBS_HWH_8811;HWH_MFP_5275;MFP_BPL_1047;BPL_TVC_7307,240;113;146;182,681,2025-09-30 03:23,2025-09-30 11:49,2025-09-30 03:32,2025-09-30 12:10,9,21,between_HWH_MFP_5275,622,80,MFP_BPL_1047,5,8,7,7,False,False,Electric,139,7,RAKE_1235,CRW_32583,False,60.9,"{'CC': 8, 'EC': 1}",1008,At Station,False,2025-09-15 18:05:31
4895865725,81856,Goods 81856,Goods,2,KYN,Kalyan,VSKP,Visakhapatnam,12,KYN|NDLS|LKO|JP|CBE|PURI|HYB|MDU|ASR|BCT|NGP|VSKP,KYN_NDLS_581;NDLS_LKO_1365;LKO_JP_1756;JP_CBE_7715;CBE_PURI_9966;PURI_HYB_7936;HYB_MDU_3801;MDU_ASR_2941;ASR_BCT_3695;BCT_NGP_3643;NGP_VSKP_7614,104;248;230;181;51;243;173;137;205;269;220,2061,2025-09-30 01:35,2025-10-01 03:39,2025-09-30 01:32,2025-10-01 04:12,-3,33,between_BCT_NGP_3643,140,72,PURI_HYB_7936|CBE_PURI_9966,1,5,8,3,True,True,Electric,111,4,RAKE_2821,CRW_58870,False,38.2,"{'1A': 1, '2A': 4, '3A': 8}",1008,At Station,False,2025-09-14 18:05:31
7918050406,17550,Goods 17550,Goods,4,PRYJ,Prayagraj,ASR,Amritsar,11,PRYJ|KYN|NGP|VSKP|SBC|CNB|BBS|BCT|ASR|MDU|ASR,PRYJ_KYN_364;KYN_NGP_4427;NGP_VSKP_8005;VSKP_SBC_5817;SBC_CNB_7091;CNB_BBS_8800;BBS_BCT_2085;BCT_ASR_2886;ASR_MDU_8682;MDU_ASR_829,94;202;292;262;64;232;170;71;197;181,1765,2025-09-30 08:53,2025-10-01 11:22,2025-09-30 09:13,2025-10-01 11:45,20,23,between_VSKP_SBC_5817,22,111,NGP_VSKP_8005,3,1,5,3,False,False,Diesel,137,7,RAKE_6236,CRW_39930,False,70.9,"{'EC': 2, 'CC': 10}",624,Cancelled,False,2025-09-10 18:05:31
6994145580,12970,Shatabdi Express 12970,Shatabdi Express,1,NZM,Hazrat Nizamuddin,BBS,Bhubaneswar,4,NZM|BBS|VSKP|BBS,NZM_BBS_4197;BBS_VSKP_4949;VSKP_BBS_9266,109;65;189,363,2025-09-30 05:25,2025-09-30 09:03,2025-09-30 05:31,2025-09-30 09:13,6,10,between_NZM_BBS_4197,270,118,NZM_BBS_4197|VSKP_BBS_9266,12,5,4,2,False,True,Diesel,131,6,RAKE_8045,CRW_81513,True,38.1,"{'SL': 8, '2S': 6}",1296,Cancelled,False,2025-09-09 18:05:31
6856793547,72514,Tejas Express 72514,Tejas Express,4,BBS,Bhubaneswar,NZM,Hazrat Nizamuddin,5,BBS|ASR|MAS|GHY|NZM,BBS_ASR_5726;ASR_MAS_9076;MAS_GHY_6356;GHY_NZM_4909,92;163;79;51,385,2025-09-30 07:54,2025-09-30 12:40,2025-09-30 07:59,2025-09-30 13:08,5,28,ASR,171,111,GHY_NZM_4909|MAS_GHY_6356,8,9,7,6,False,False,Electric,137,4,RAKE_6863,CRW_18258,True,65.1,"{'CC': 8, 'EC': 1}",624,Upcoming,False,2025-09-11 18:05:31
1335919708,30050,Rajdhani Express 30050,Rajdhani Express,5,CBE,Coimbatore,MFP,Mangalore,5,CBE|MDU|CNB|PRYJ|MFP,CBE_MDU_466;MDU_CNB_1900;CNB_PRYJ_4717;PRYJ_MFP_164,95;227;133;188,643,2025-09-30 09:13,2025-09-30 16:34,2025-09-30 09:16,2025-09-30 16:45,3,11,between_MDU_CNB_1900,496,72,CBE_MDU_466|MDU_CNB_1900,5,12,5,7,False,False,Electric,94,6,RAKE_4670,CRW_72747,True,13.5,"{'3A': 6, 'SL': 12}",1224,Upcoming,False,2025-09-11 18:05:31
6058618703,64144,Tejas Express 64144,Tejas Express,4,LKO,Lucknow,HYB,Hyderabad,10,LKO|MDU|NGP|MAS|SUR|PRYJ|NDLS|CBE|TVC|HYB,LKO_MDU_9346;MDU_NGP_4750;NGP_MAS_3746;MAS_SUR_2142;SUR_PRYJ_8071;PRYJ_NDLS_244;NDLS_CBE_2558;CBE_TVC_263;TVC_HYB_5058,155;279;187;236;229;293;229;95;218,1921,2025-09-30 11:14,2025-10-01 08:57,2025-09-30 11:41,2025-10-01 09:49,27,52,between_MAS_SUR_2142,1425,85,PRYJ_NDLS_244|CBE_TVC_263,10,5,8,7,True,False,Diesel,135,8,RAKE_7955,CRW_51183,True,67.2,"{'CC': 10, 'EC': 2}",786,Completed,False,2025-09-15 18:05:31
6042804392,85038,Vande Bharat Express 85038,Vande Bharat Express,3,BCT,Mumbai CSMT,JP,Jaipur,6,BCT|GHY|NZM|KYN|HWH|JP,BCT_GHY_8072;GHY_NZM_5552;NZM_KYN_1923;KYN_HWH_925;HWH_JP_4441,249;94;240;126;180,889,2025-09-30 00:41,2025-09-30 16:43,2025-09-30 00:56,2025-09-30 17:01,15,18,between_HWH_JP_4441,155,121,GHY_NZM_5552|NZM_KYN_1923|BCT_GHY_8072,7,11,5,3,True,False,Electric,134,10,RAKE_2960,CRW_44127,True,5.3,"{'EC': 2, 'CC': 10}",624,Upcoming,False,2025-09-14 18:05:31
1247772184,82363,Freight 82363,Freight,2,PRYJ,Prayagraj,NGP,Nagpur,6,PRYJ|BCT|PURI|CNB|CBE|NGP,PRYJ_BCT_2624;BCT_PURI_131;PURI_CNB_1921;CNB_CBE_9899;CBE_NGP_171,250;54;207;161;101,773,2025-09-30 07:26,2025-09-30 16:27,2025-09-30 07:44,2025-09-30 16:56,18,29,between_CNB_CBE_9899,452,114,CBE_NGP_171|CNB_CBE_9899|BCT_PURI_131,7,9,3,8,False,True,Electric,90,7,RAKE_9205,CRW_60830,True,14.0,"{'3A': 6, 'SL': 12}",1224,Cancelled,False,2025-09-11 18:05:31
6019359443,12107,Tejas Express 12107,Tejas Express,2,SUR,Surat,SBC,Bengaluru,12,SUR|HYB|BBS|NGP|CBE|CNB|NDLS|MDU|KYN|NZM|ASR|SBC,SUR_HYB_5005;HYB_BBS_4991;BBS_NGP_3737;NGP_CBE_9602;CBE_CNB_1849;CNB_NDLS_1989;NDLS_MDU_3430;MDU_KYN_9310;KYN_NZM_2857;NZM_ASR_5505;ASR_SBC_3950,191;166;257;82;98;176;164;227;133;108;268,1870,2025-09-30 06:19,2025-10-01 02:36,2025-09-30 06:17,2025-10-01 03:01,-2,25,between_BBS_NGP_3737,523,87,NDLS_MDU_3430|HYB_BBS_4991|NGP_CBE_9602,11,1,4,7,True,False,Diesel,142,5,RAKE_6141,CRW_81582,False,46.7,"{'2A': 6, '3A': 10}",624,Cancelled,False,2025-09-09 18:05:31
7459071634,93828,Rajdhani Express 93828,Rajdhani Express,5,NZM,Hazrat Nizamuddin,PURI,Puri,8,NZM|GHY|JP|PRYJ|HYB|MFP|BBS|PURI,NZM_GHY_9777;GHY_JP_6104;JP_PRYJ_6218;PRYJ_HYB_3586;HYB_MFP_2577;MFP_BBS_3297;BBS_PURI_8182,183;279;277;297;191;118;291,1636,2025-09-30 05:12,2025-09-30 22:01,2025-09-30 05:31,2025-09-30 22:52,19,51,between_BBS_PURI_8182,1158,86,JP_PRYJ_6218|HYB_MFP_2577,8,4,2,8,True,True,Electric,158,5,RAKE_4939,CRW_42229,False,34.3,"{'3A': 6, 'SL': 12}",1008,Upcoming,False,2025-09-11 18:05:31
8312676330,87581,Vande Bharat Express 87581,Vande Bharat Express,2,BPL,Bhopal Junction,CBE,Coimbatore,12,BPL|HYB|PRYJ|CBE|ASR|MAS|LKO|KYN|GHY|BBS|MFP|CBE,BPL_HYB_302;HYB_PRYJ_3220;PRYJ_CBE_1487;CBE_ASR_9473;ASR_MAS_8823;MAS_LKO_8792;LKO_KYN_6208;KYN_GHY_5473;GHY_BBS_6023;BBS_MFP_760;MFP_CBE_4047,264;300;205;180;138;64;76;294;245;277;140,2183,2025-09-30 00:47,2025-10-01 16:57,2025-09-30 00:55,2025-10-01 17:44,8,47,between_KYN_GHY_5473,1892,118,KYN_GHY_5473|HYB_PRYJ_3220,9,2,4,8,True,False,Electric,97,8,RAKE_6672,CRW_65065,False,2.8,"{'1A': 1, '2A': 4, '3A': 8}",1224,Cancelled,False,2025-09-15 18:05:31
7922458726,46047,Tejas Express 46047,Tejas Express,5,HYB,Hyderabad,CNB,Kanpur Central,10,HYB|VSKP|NGP|NZM|SBC|KYN|HWH|CNB|MFP|CNB,HYB_VSKP_7307;VSKP_NGP_4719;NGP_NZM_6770;NZM_SBC_6784;SBC_KYN_6476;KYN_HWH_369;HWH_CNB_2351;CNB_MFP_5768;MFP_CNB_2958,238;227;125;92;97;233;168;152;193,1525,2025-09-30 18:21,2025-10-01 17:21,2025-09-30 18:29,2025-10-01 17:41,8,20,between_HYB_VSKP_7307,207,128,HWH_CNB_2351|CNB_MFP_5768|VSKP_NGP_4719|KYN_HWH_369,8,12,8,5,True,False,Electric,153,10,RAKE_1608,CRW_12931,False,8.9,"{'3A': 8, 'SL': 10, '2A': 2}",786,Completed,False,2025-09-15 18:05:31
4881178222,15053,Rajdhani Express 15053,Rajdhani Express,5,CNB,Kanpur Central,NDLS,New Delhi,8,CNB|PRYJ|BBS|MFP|GHY|SBC|PURI|NDLS,CNB_PRYJ_4051;PRYJ_BBS_495;BBS_MFP_5674;MFP_GHY_2567;GHY_SBC_9614;SBC_PURI_950;PURI_NDLS_8722,52;171;291;274;242;79;226,1335,2025-09-30 00:58,2025-09-30 15:13,2025-09-30 01:09,2025-09-30 15:28,11,15,between_PURI_NDLS_8722,1155,66,PURI_NDLS_8722,5,3,2,5,True,False,Electric,134,8,RAKE_6611,CRW_85477,True,63.1,"{'CC': 8, 'EC': 1}",1224,Running,False,2025-09-11 18:05:31
1001715317,39573,Superfast Express 39573,Superfast Express,3,MAS,Chennai Central,NZM,Hazrat Nizamuddin,8,MAS|TVC|PRYJ|HWH|GHY|NGP|BBS|NZM,MAS_TVC_2321;TVC_PRYJ_9432;PRYJ_HWH_9207;HWH_GHY_6945;GHY_NGP_745;NGP_BBS_4460;BBS_NZM_126,263;244;65;95;220;257;76,1220,2025-09-30 12:12,2025-10-01 02:23,2025-09-30 12:32,2025-10-01 03:01,20,38,between_HWH_GHY_6945,103,121,TVC_PRYJ_9432|HWH_GHY_6945,10,2,7,7,False,True,Electric,139,6,RAKE_9315,CRW_97380,False,33.4,"{'1A': 1, '2A': 4, '3A': 8}",786,Completed,False,2025-09-13 18:05:31
6306818064,96964,Superfast Express 96964,Superfast Express,2,HWH,Howrah,CBE,Coimbatore,6,HWH|MFP|NZM|CNB|MAS|CBE,HWH_MFP_5998;MFP_NZM_176;NZM_CNB_7539;CNB_MAS_4377;MAS_CBE_1437,141;133;80;136;156,646,2025-09-30 06:08,2025-09-30 16:23,2025-09-30 06:32,2025-09-30 16:40,24,17,between_MFP_NZM_176,223,121,MAS_CBE_1437|NZM_CNB_7539|MFP_NZM_176|CNB_MAS_4377,9,7,7,7,False,True,Electric,90,9,RAKE_1640,CRW_89711,True,28.9,"{'CC': 10, 'EC': 2}",1008,Cancelled,False,2025-09-15 18:05:31
3567657678,91463,Vande Bharat Express 91463,Vande Bharat Express,1,MFP,Mangalore,MDU,Madurai,8,MFP|BBS|GHY|HWH|MDU|BPL|ASR|MDU,MFP_BBS_6520;BBS_GHY_857;GHY_HWH_4985;HWH_MDU_1568;MDU_BPL_2599;BPL_ASR_2917;ASR_MDU_7673,222;269;113;96;296;204;251,1451,2025-09-30 07:02,2025-10-01 08:24,2025-09-30 07:01,2025-10-01 08:24,-1,0,MFP,184,83,HWH_MDU_1568,1,9,6,3,False,False,Diesel,160,5,RAKE_7315,CRW_67698,True,2.6,"{'EC': 2, 'CC': 10}",816,Upcoming,False,2025-09-12 18:05:31
7868280899,11119,Freight 11119,Freight,5,HWH,Howrah,NDLS,New Delhi,9,HWH|TVC|ASR|JP|NDLS|NGP|SBC|BBS|NDLS,HWH_TVC_4693;TVC_ASR_8733;ASR_JP_8169;JP_NDLS_9108;NDLS_NGP_3664;NGP_SBC_5050;SBC_BBS_4856;BBS_NDLS_258,269;127;207;124;247;96;68;178,1316,2025-09-30 16:30,2025-10-01 06:54,2025-09-30 16:46,2025-10-01 07:08,16,14,NGP,811,125,JP_NDLS_9108,3,3,3,7,True,True,Electric,158,8,RAKE_7369,CRW_40233,False,64.2,"{'CC': 8, 'EC': 1}",786,Upcoming,False,2025-09-15 18:05:31
5753476122,41248,Goods 41248,Goods,4,BPL,Bhopal Junction,SUR,Surat,6,BPL|PRYJ|ASR|MAS|GHY|SUR,BPL_PRYJ_9592;PRYJ_ASR_4415;ASR_MAS_4258;MAS_GHY_7978;GHY_SUR_6531,130;260;65;107;245,807,2025-09-30 13:23,2025-10-01 02:57,2025-09-30 13:36,2025-10-01 03:16,13,19,PRYJ,378,62,MAS_GHY_7978|BPL_PRYJ_9592|GHY_SUR_6531,2,8,7,8,False,True,Diesel,98,8,RAKE_6135,CRW_53310,True,29.7,"{'3A': 6, 'SL': 12}",816,Running,False,2025-09-11 18:05:31
1184955796,41088,Rajdhani Express 41088,Rajdhani Express,5,PRYJ,Prayagraj,BBS,Bhubaneswar,11,PRYJ|TVC|BBS|BPL|MDU|HYB|JP|NDLS|GHY|MFP|BBS,PRYJ_TVC_9909;TVC_BBS_4191;BBS_BPL_7932;BPL_MDU_3168;MDU_HYB_9101;HYB_JP_6391;JP_NDLS_5642;NDLS_GHY_6688;GHY_MFP_6766;MFP_BBS_9363,55;276;233;263;52;231;300;196;74;147,1827,2025-09-30 20:12,2025-10-02 08:35,2025-09-30 20:17,2025-10-02 09:11,5,36,GHY,231,98,MDU_HYB_9101|MFP_BBS_9363|TVC_BBS_4191|JP_NDLS_5642,6,3,5,7,False,False,Electric,123,9,RAKE_1848,CRW_66018,False,65.3,"{'EC': 2, 'CC': 10}",1392,At Station,True,2025-09-13 18:05:31
7096454799,28937,Duronto Express 28937,Duronto Express,2,JP,Jaipur,BCT,Mumbai CSMT,4,JP|SBC|MAS|BCT,JP_SBC_7522;SBC_MAS_7162;MAS_BCT_3453,288;247;134,669,2025-09-30 12:11,2025-09-30 21:46,2025-09-30 12:07,2025-09-30 21:39,-4,-7,between_SBC_MAS_7162,259,130,JP_SBC_7522|MAS_BCT_3453,8,8,7,8,True,True,Electric,118,8,RAKE_1115,CRW_75376,False,88.2,"{'EC': 2, 'CC': 10}",1296,Cancelled,False,2025-09-14 18:05:31
4364107849,50588,Rajdhani Express 50588,Rajdhani Express,5,CNB,Kanpur Central,PRYJ,Prayagraj,12,CNB|GHY|MDU|NZM|PRYJ|SUR|BPL|NDLS|PURI|CBE|MAS|PRYJ,CNB_GHY_7887;GHY_MDU_3243;MDU_NZM_6822;NZM_PRYJ_9869;PRYJ_SUR_3419;SUR_BPL_4281;BPL_NDLS_5496;NDLS_PURI_1561;PURI_CBE_9078;CBE_MAS_8129;MAS_PRYJ_3423,75;109;228;177;83;118;226;191;215;63;85,1570,2025-09-30 06:31,2025-10-01 02:14,2025-09-30 06:32,2025-10-01 02:27,1,13,PRYJ,634,114,BPL_NDLS_5496|MDU_NZM_6822,8,1,2,5,True,True,Electric,127,9,RAKE_3019,CRW_87648,True,11.9,"{'3A': 8, 'SL': 10, '2A': 2}",624,At Station,False,2025-09-11 18:05:31
0746456957,17330,Shatabdi Express 17330,Shatabdi Express,5,CNB,Kanpur Central,VSKP,Visakhapatnam,6,CNB|BBS|MFP|BPL|LKO|VSKP,CNB_BBS_5263;BBS_MFP_2171;MFP_BPL_4373;BPL_LKO_7569;LKO_VSKP_5374,60;215;205;202;70,752,2025-09-30 17:22,2025-10-01 03:58,2025-09-30 17:41,2025-10-01 04:29,19,31,BBS,716,67,BPL_LKO_7569|CNB_BBS_5263,12,3,4,8,True,True,Diesel,113,6,RAKE_2076,CRW_76482,False,48.1,"{'1A': 1, '2A': 4, '3A': 8}",1224,Cancelled,False,2025-09-08 18:05:31
8209201403,75060,Rajdhani Express 75060,Rajdhani Express,4,NDLS,New Delhi,SBC,Bengaluru,7,NDLS|TVC|NGP|HWH|LKO|KYN|SBC,NDLS_TVC_3995;TVC_NGP_930;NGP_HWH_2306;HWH_LKO_7846;LKO_KYN_8205;KYN_SBC_337,75;114;150;144;71;113,667,2025-09-30 19:12,2025-10-01 03:35,2025-09-30 19:41,2025-10-01 04:32,29,57,between_LKO_KYN_8205,475,81,NGP_HWH_2306|KYN_SBC_337|NDLS_TVC_3995,12,11,8,4,False,True,Diesel,141,9,RAKE_9340,CRW_16780,False,19.5,"{'3A': 6, 'SL': 12}",624,Cancelled,False,2025-09-15 18:05:31
2926693283,56201,Passenger 56201,Passenger,2,PURI,Puri,LKO,Lucknow,6,PURI|BCT|GHY|ASR|NDLS|LKO,PURI_BCT_3632;BCT_GHY_5105;GHY_ASR_9112;ASR_NDLS_6591;NDLS_LKO_2944,160;71;169;252;181,833,2025-09-30 19:34,2025-10-01 10:22,2025-09-30 19:44,2025-10-01 10:43,10,21,between_NDLS_LKO_2944,380,113,NDLS_LKO_2944|BCT_GHY_5105|GHY_ASR_9112,1,4,4,4,True,True,Diesel,118,3,RAKE_9542,CRW_65348,False,2.5,"{'2A': 6, '3A': 10}",786,At Station,False,2025-09-09 18:05:31
8699794783,79649,Passenger 79649,Passenger,5,MAS,Chennai Central,VSKP,Visakhapatnam,5,MAS|VSKP|NDLS|MFP|VSKP,MAS_VSKP_9757;VSKP_NDLS_7899;NDLS_MFP_4665;MFP_VSKP_8797,282;218;148;52,700,2025-09-30 06:25,2025-09-30 14:05,2025-09-30 06:30,2025-09-30 14:35,5,30,between_VSKP_NDLS_7899,217,101,VSKP_NDLS_7899|NDLS_MFP_4665|MAS_VSKP_9757|MFP_VSKP_8797,11,8,3,5,False,False,Electric,107,4,RAKE_4653,CRW_74067,True,78.7,"{'3A': 6, 'SL': 12}",1296,Completed,False,2025-09-10 18:05:31
2231739867,53932,Shatabdi Express 53932,Shatabdi Express,1,BBS,Bhubaneswar,NDLS,New Delhi,5,BBS|LKO|VSKP|NZM|NDLS,BBS_LKO_5630;LKO_VSKP_6066;VSKP_NZM_3623;NZM_NDLS_9183,173;184;282;178,817,2025-09-30 02:02,2025-09-30 11:20,2025-09-30 02:13,2025-09-30 11:44,11,24,between_LKO_VSKP_6066,103,105,VSKP_NZM_3623|NZM_NDLS_9183|LKO_VSKP_6066,6,2,5,4,False,True,Diesel,99,7,RAKE_4224,CRW_59312,False,4.1,"{'2A': 6, '3A': 10}",1008,Cancelled,False,2025-09-09 18:05:31
